hitid,hittypeid,title,description,reward,creationtime,assignments,assignmentid,workerid,assignmentaccepttime,assignmentsubmittime,exp,condition,condition_other,filter,response,lang_item,complex_item,simple_item,trial,exp2,measure,total_hit_time,dow,hour,duplicateS
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2MHWZ9RNDWIOEUY7OSUDZGU5VKFTEH,A1CBG485M6HD11,5/31/14 10:12,5/31/14 10:13,12,short,NA,NA,50,"""fepo""",25,6,NA,12,bet,53,Sat,13,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2E1F9SSSHX112HTSPA85L8J8GB6VZ7,A1PFL5FAOIB7RK,5/31/14 10:20,5/31/14 10:21,12,long,NA,NA,50,"""gaburatum""",53,13,NA,12,bet,42,Sat,13,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2LW9F9SSSHX1KCUNOYWHBF8NWATUYQ,AMSD0JV1W7V9F,5/31/14 10:23,5/31/14 10:24,12,long,NA,NA,80,"""pakuwugnum""",53,6,NA,12,bet,56,Sat,13,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2FMUKQOYGNIWKGY8KLR167SZ8W5HZD,A3NMR4EWP867YJ,5/31/14 11:07,5/31/14 11:08,12,short,NA,NA,30,"""tupa""",36,19,NA,12,bet,49,Sat,14,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2YUL92HECWA6GW4O8H60IP5OPB8IJN,A1U8SG1ZKX48GG,5/31/14 11:14,5/31/14 11:14,12,long,NA,NA,60,"""mipatorun""",36,3,NA,12,bet,41,Sat,14,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,27CO2L92HECWTZ33UT3CL0CTX6FGHR,AQU4K9IJ7FGI8,5/31/14 11:22,5/31/14 11:23,12,short,NA,NA,45,"""gabu""",38,20,NA,12,bet,29,Sat,14,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,224XKNQY2RCJ3Z9ZRJUHX0KYAWB2RU,ARW34ZGTH12KZ,5/31/14 11:45,5/31/14 11:46,12,long,NA,NA,20,"""kibagronan""",31,29,NA,12,bet,40,Sat,14,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2IEZ9O9Z6KW4IFGZDMIRRFQ4G9MC3N,A30S334X1DA5QZ,5/31/14 12:58,5/31/14 12:59,12,short,NA,NA,45,"""tibu""",38,57,NA,12,bet,65,Sat,15,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2CTO3W5XH0JP8LO2G35PRSPBX7WDJE,A2Z8SR1UU09HO5,5/31/14 13:58,5/31/14 13:58,12,long,NA,NA,80,"""gaburatum""",51,20,NA,12,bet,37,Sat,16,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2THPSI2KYEPLBID5GQD62J3S244MSO,A3HMBHM8HJLKRD,5/31/14 14:05,5/31/14 14:06,12,short,NA,NA,95,"""gabu""",18,3,NA,12,bet,50,Sat,17,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,29R2MIKMN9U882434YNW3I3WMLYAR6,A9HQYW51OB9NF,5/31/14 14:16,5/31/14 14:17,12,long,NA,NA,80,"""tupabugorn""",52,19,NA,12,bet,69,Sat,17,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2N867D1X3V0F3TIOG7AE7M7TC7QJCQ,A25MAA14V6FLE3,5/31/14 14:24,5/31/14 14:24,12,long,NA,NA,80,"""pakuwugnum""",53,22,NA,12,bet,31,Sat,17,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,23D0XULRGNTB2WSM92WFV7NAU70R5K,A3D2U4QF7821ZW,5/31/14 14:32,5/31/14 14:34,12,short,NA,NA,80,"""mipa""",27,15,NA,12,bet,94,Sat,17,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2WR9O9Z6KW4Z535HDWILLQ0SFBVD4E,A3QSJY1FFN0N6V,5/31/14 15:48,5/31/14 15:49,12,long,NA,NA,20,"""pakuwugnum""",25,37,NA,12,bet,47,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2WU5L8I9NZW60756KJVQ27TCYXGUKV,A5LLSZG8YCAZF,5/31/14 15:50,5/31/14 15:51,12,short,NA,NA,50,"""gabu""",51,59,NA,12,bet,39,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2U1RJ85OZIZE0FGALRFOW5E0HLM9X9,A18PC9QU8N3DXS,5/31/14 15:50,5/31/14 15:51,12,short,NA,NA,75,"""gabu""",27,6,NA,12,bet,49,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2598MZ9O9Z6KFX5M648HXRLJIOPA1X,A1TEQTP52NS7D1,5/31/14 15:50,5/31/14 15:51,12,short,NA,NA,65,"""fepo""",27,54,NA,12,bet,54,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,254NHMVHVKCJJU7KYCVJD9KUOU335D,AXOR2N1EAFVYF,5/31/14 15:51,5/31/14 15:51,12,short,NA,NA,20,"""kiba""",31,3,NA,12,bet,26,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2M4F0CP5KXPT1GOIT374VM7RQU7XYM,A2APPZDU0VS9LN,5/31/14 15:51,5/31/14 15:51,12,long,NA,NA,75,"""fepolopus""",32,3,NA,12,bet,24,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2GP3YOCCF0CPOD3PPNEIOXYKWDNSTK,A18TXM6GMU1411,5/31/14 15:51,5/31/14 15:52,12,short,NA,NA,70,"""mipa""",18,13,NA,12,bet,51,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,250ER9Y8TNKI5SYM1P6HY2OQSDH7U3,A37QW51L039KKQ,5/31/14 15:51,5/31/14 15:52,12,long,NA,NA,70,"""mipatorun""",52,22,NA,12,bet,28,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,22NGULF395SWPGM1BXUN4NJFQ32CQW,A1EWQ6YCM8CO0E,5/31/14 15:51,5/31/14 15:52,12,long,NA,NA,25,"""kibagronan""",52,37,NA,12,bet,58,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,23H9RA7S5WM1P24SKKY0PMHP26TZUM,A28WWEK2SYG972,5/31/14 15:51,5/31/14 15:52,12,long,NA,NA,80,"""mipatorun""",31,37,NA,12,bet,54,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2IBIA0RYNJ926CQMWA2MPTULQK383J,A1HPNJ1H0A32AC,5/31/14 15:52,5/31/14 15:52,12,long,NA,NA,70,"""tupabugorn""",36,3,NA,12,bet,29,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2S0IUB2YU98J0LZL78C0LBJDACCL9Z,A1E3S8JFP08N1G,5/31/14 15:52,5/31/14 15:53,12,long,NA,NA,55,"""tiburalex""",43,46,NA,12,bet,38,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2XLBJ3MMDX5F80T6YP8BFMD1G6ZDZR,A3I1W58P6SIV26,5/31/14 15:52,5/31/14 15:53,12,short,NA,NA,10,"""tupa""",36,57,NA,12,bet,29,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2QKNTL0XULRG6MHJZRDD35FTZB7O2R,A231ZXYHPSNUJQ,5/31/14 15:52,5/31/14 15:53,12,short,NA,NA,20,"""tupa""",53,15,NA,12,bet,36,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,224XKNQY2RCJ3Z9ZRJUHX0KYAYRR23,A38JGCZ8N68TGD,5/31/14 15:52,5/31/14 15:53,12,short,NA,NA,25,"""tupa""",38,29,NA,12,bet,39,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2JQ8TNKIMZSMODLHO7FM6PGZ7RJYBE,A3O81LHBBI8NPK,5/31/14 15:52,5/31/14 15:53,12,long,NA,NA,100,"""pakuwugnum""",51,28,NA,12,bet,96,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2SL3HVWAVKI6LGPQY6Y2599U9UCOGA,AFFSRVGKGJR00,5/31/14 15:53,5/31/14 15:53,12,short,NA,NA,80,"""kiba""",33,22,NA,12,bet,26,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2GT8N46UXFCDNY3CAYEDYNTOAB3RTU,A1MDT1W0O9A4H1,5/31/14 15:51,5/31/14 15:54,12,short,NA,NA,90,"""kiba""",38,20,NA,12,bet,197,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,22EEZZ2MIKMNSNEP53U8ZWW1ARTO77,A3EJ44J2ZNRMDA,5/31/14 15:53,5/31/14 15:54,12,short,NA,NA,75,"""gabu""",31,37,NA,12,bet,48,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,22NQ8H88MQU64YUBRH91XXX826LS9L,A2EUHELAEGWACL,5/31/14 15:53,5/31/14 15:54,12,long,NA,NA,80,"""kibagronan""",18,29,NA,12,bet,49,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2O4WA6X3YOCCYTIP1POPZINMALZOPE,A29VL3MZE7YPBZ,5/31/14 15:53,5/31/14 15:54,12,long,NA,NA,75,"""kibagronan""",33,6,NA,12,bet,66,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2RNWAVKI62NJ9V77Y409WH6FC9DRJQ,A13JDX06ZXN4KJ,5/31/14 15:53,5/31/14 15:55,12,long,NA,NA,75,"""mipatorun""",52,19,NA,12,bet,86,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,24PFCD45XCET66YNPP9N9TGTWOBZXF,A34D413HR7ZIFM,5/31/14 15:54,5/31/14 15:55,12,long,NA,NA,80,"""kibagronan""",52,29,NA,12,bet,50,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,27MLRGNTBJ3M5635BUYNC2KL3XP8UT,A6DO0NHIKXHSL,5/31/14 15:55,5/31/14 15:56,12,short,NA,NA,80,"""paku""",36,46,NA,12,bet,58,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,21KQV66RLPHICWNVSFMKO62RBE56EO,A2AXBFNWVGS69I,5/31/14 15:55,5/31/14 15:56,12,short,NA,NA,50,"""paku""",25,54,NA,12,bet,57,Sat,18,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2YC5UFJ51Y7QXH5FUVJ1ISTQG30C9C,A3SOAW80H79619,5/31/14 15:56,5/31/14 15:56,12,long,NA,NA,50,"""gaburatum""",32,44,NA,12,bet,29,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,224WY2AOO2GM57MOKLHSIM6M2Y544V,A2PXJTMWGUE5DC,5/31/14 15:56,5/31/14 15:57,12,long,NA,NA,80,"""fepolopus""",43,37,NA,12,bet,53,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2XIQ7Q67051Q35TRX7KQI1XQ861XDE,A1LUM1CFA8PYY,5/31/14 15:57,5/31/14 15:57,12,short,NA,NA,70,"""tibu""",18,44,NA,12,bet,40,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,27P2Q45UUKQOH9TIS6ESEOG4TO9UCK,A33SMNMTMIOJ6T,5/31/14 15:57,5/31/14 15:57,12,short,NA,NA,65,"""gabu""",36,46,NA,12,bet,40,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2WU5L8I9NZW60756KJVQ27TCYXIUKX,A3FRUN0DPOA0BN,5/31/14 15:57,5/31/14 15:58,12,short,NA,NA,25,"""tupa""",27,44,NA,12,bet,43,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2D7DEY5COW0LZK534HIFRC6ZFI24V7,A1BAEFJ2OG7NJ0,5/31/14 15:57,5/31/14 15:58,12,short,NA,NA,60,"""fepo""",31,13,NA,12,bet,50,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2S0IUB2YU98J0LZL78C0LBJDACE9LP,A3L60SOWLYEDN2,5/31/14 15:57,5/31/14 15:58,12,short,NA,NA,80,"""mipa""",38,28,NA,12,bet,63,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2QCCCVLL3CA3MFNALVVCFNQYZL18YS,A39QS3R7CAJ9UN,5/31/14 15:58,5/31/14 15:58,12,long,NA,NA,100,"""kibagronan""",51,20,NA,12,bet,30,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2NGBDDP8PJWKD6J8TR23W393SZ95GO,A2IASXMEJ90PQY,5/31/14 15:58,5/31/14 15:59,12,long,NA,NA,80,"""kibagronan""",31,13,NA,12,bet,55,Sat,18,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,276RSQV66RLP0BZ3D0NA1KIAUBNC4H,AXE9Y0WSXHGIH,5/31/14 16:00,5/31/14 16:01,12,long,NA,NA,20,"""pakuwugnum""",25,3,NA,12,bet,54,Sat,19,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2USCOK2JE1M78DQ9HWN6UZAGSSOUN3,A1IYWH1HSWTQG1,5/31/14 16:00,5/31/14 16:01,12,long,NA,NA,40,"""fepolopus""",33,44,NA,12,bet,46,Sat,19,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,28TTHV8ER9Y8CGQII4JMBKFLKQSQ3F,A11YOOX5ZN0Z9C,5/31/14 16:01,5/31/14 16:02,12,long,NA,NA,70,"""tiburalex""",36,20,NA,12,bet,61,Sat,19,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2OKCWY2AOO2G5FKGKT7QYCMAAYE33P,AZPKUIYE84ML,5/31/14 16:02,5/31/14 16:02,12,short,NA,NA,40,"""tupa""",36,57,NA,12,bet,25,Sat,19,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,299HRRLFQ0ON6OXHXP8OFEGV3VAQHM,A15LFIRQ542D1T,5/31/14 16:02,5/31/14 16:03,12,short,NA,NA,25,"""tupa""",23,59,NA,12,bet,67,Sat,19,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2FJ98D8J3VE7FLYTJ33G9MCO0YWXHP,A1MXIL88X9MQYA,5/31/14 16:02,5/31/14 16:03,12,short,NA,NA,35,"""tupa""",25,37,NA,12,bet,85,Sat,19,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2Z46SK9RJ85OIB5EDR1AVMOSITI5TY,A3CQZVJVN8AVQ8,5/31/14 16:02,5/31/14 16:03,12,short,NA,NA,80,"""tupa""",31,28,NA,12,bet,40,Sat,19,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2R5M25L8I9NZFZNEVBFEAQWBLW7IST,A1GGOZPHYU0OC0,5/31/14 16:03,5/31/14 16:04,12,long,NA,NA,50,"""tiburalex""",53,13,NA,12,bet,34,Sat,19,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2UKSZVXX2Q45DNQQK37NOW1RKWT7PB,A3LNKXG5P4C83A,5/31/14 16:04,5/31/14 16:05,12,long,NA,NA,70,"""pakuwugnum""",18,19,NA,12,bet,49,Sat,19,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2XXF3Q0JG5TY5GIWUGV9L9SWK52IEW,A27IABVBUZ9X8Z,5/31/14 16:04,5/31/14 16:05,12,long,NA,NA,75,"""tiburalex""",25,19,NA,12,bet,100,Sat,19,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2GUNJQ2172Z9SJN67PCC1EBYTROYQU,A3QB0Z9AN62HFH,5/31/14 16:05,5/31/14 16:05,12,short,NA,NA,40,"""paku""",36,20,NA,12,bet,31,Sat,19,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2BANMHGYQ4J363H67KDFLOY2AH79MU,APGX2WZ59OWDN,5/31/14 16:06,5/31/14 16:06,12,short,NA,NA,30,"""tibu""",38,28,NA,12,bet,26,Sat,19,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,27MYT3DHJHP4U6JKC9P8XSXDPRM1U5,A3HGLRBHRIEACK,5/31/14 16:07,5/31/14 16:08,12,long,NA,NA,70,"""kibagronan""",27,57,NA,12,bet,57,Sat,19,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2RKTLB3L0FBJSBUBFJARKVE9JDYKWR,A1DCPMWRNPJSGX,5/31/14 16:10,5/31/14 16:11,12,short,NA,NA,30,"""fepo""",53,28,NA,12,bet,49,Sat,19,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2VOSBRI8IUB2HNF8FMJTRB3PS3I4GM,A2A07J1P6YEW6Z,5/31/14 16:09,5/31/14 16:11,12,short,NA,NA,45,"""tibu""",38,28,NA,12,bet,133,Sat,19,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2J0D8J3VE7WSBMTY8LUMIK8ELQ3ZJY,A1DY4DM16TBFPL,5/31/14 16:15,5/31/14 16:16,12,long,NA,NA,50,"""mipatorun""",43,6,NA,12,bet,57,Sat,19,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2XLBJ3MMDX5F80T6YP8BFMD1G66ZDK,A1ZXA9517DY7BY,5/31/14 16:14,5/31/14 16:16,12,long,NA,NA,50,"""pakuwugnum""",36,54,NA,12,bet,69,Sat,19,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2ESSPW1INMHGHJAJZS1BCBFQ73Y4HO,A2OS0VCSQLU3HE,5/31/14 16:17,5/31/14 16:17,12,short,NA,NA,40,"""gabu""",51,20,NA,12,bet,24,Sat,19,yes
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,20Q2RCJK63ZVXWNRWPLIGQ9NDT17WB,A2IVUW3VOHJL8J,5/31/14 16:19,5/31/14 16:19,12,long,NA,NA,50,"""tiburalex""",52,13,NA,12,bet,24,Sat,19,no
29E1VP9746OQKLTQMCH6D0534SR0K3,2NQBAT2D5NQY6YL3M5AGBTYMNPU37H,What does this word mean? (1 min),Very short 1-minute word game.,$0.10 ,5/31/14 10:05,100,2DQOCCF0CP5KGIZIJN9X4G4TEVWUVQ,A15C96Z8TZEV6D,5/31/14 16:19,5/31/14 16:19,12,long,NA,NA,10,"""tupabugorn""",31,29,NA,12,bet,41,Sat,19,no
